item	itemLabel	pub	id	mndate	mxdate
http://www.wikidata.org/entity/Q51453344	Catalogue of a collection of precious and ornamental stones of North America	1889-01-01T00:00:00Z	Q1066858	1889	1889
http://www.wikidata.org/entity/Q51390540	Sustainable development : a review of current literature	2006-01-01T00:00:00Z	Q1067471	2006	2006
http://www.wikidata.org/entity/Q51501287	Q51501287	1863-01-01T00:00:00Z	Q1067935	1863	1863
http://www.wikidata.org/entity/Q2431664	Annals of the New York Academy of Sciences		Q1069131		
http://www.wikidata.org/entity/Q51431003	Camp stoves and fireplaces	1937-01-01T00:00:00Z	Q1094508	1937	1937
http://www.wikidata.org/entity/Q51460400	Correspondence respecting the award of the Halifax Fisheries Commission	1878-01-01T00:00:00Z	Q1110907	1878	1878
http://www.wikidata.org/entity/Q51448064	The birds of El Paso County, Colorado	1914-01-01T00:00:00Z	Q1111261		
http://www.wikidata.org/entity/Q51387081	Progress report : Trickle Mountain research study [report no. 3]	1979-01-01T00:00:00Z	Q1111640		
http://www.wikidata.org/entity/Q21385115	Kansas University Quarterly		Q1111807		
http://www.wikidata.org/entity/Q51443403	Q51443403		Q1114942		
http://www.wikidata.org/entity/Q51457978	Q51457978	1906-01-01T00:00:00Z	Q1121236	1906	1906
http://www.wikidata.org/entity/Q51500553	The Macropodoidea (Marsupialia) of the early Pliocene Hamilton local fauna, Victoria, Australia	1992-01-01T00:00:00Z	Q1122595		
http://www.wikidata.org/entity/Q51411197	Q51411197	1917-01-01T00:00:00Z	Q1122926	1917	1917
http://www.wikidata.org/entity/Q51373987	Gesammelte Werke von Robert Koch. Unter Mitwirkung von G. Gaffky und E. Pfuhl	1912-01-01T00:00:00Z	Q1126189		
http://www.wikidata.org/entity/Q51497201	Kata-gami : Japanese stencils in the collection of the Cooper-Hewitt Museum	1979-01-01T00:00:00Z	Q1129820	1979	1979
http://www.wikidata.org/entity/Q51523010	Propagation of Spartina alterniflora for substrate stabilization and salt marsh development	1974-01-01T00:00:00Z	Q1132346	1974	1974
http://www.wikidata.org/entity/Q51487926	Heterosis : a record of researches directed toward explaining and utilizing the vigor of hybrids	1952-01-01T00:00:00Z	Q1136919	1921	1952
http://www.wikidata.org/entity/Q51465448	Directors of agriculture. Regulations governing appointment and duties	1918-01-01T00:00:00Z	Q1140241	1911	1920
http://www.wikidata.org/entity/Q51427138	The trapper	1908-01-01T00:00:00Z	Q1142049	1908	1908
http://www.wikidata.org/entity/Q42942717	Handbook on German Military Forces		Q1143596		
http://www.wikidata.org/entity/Q51464636	Developing the American farm boy;	1905-01-01T00:00:00Z	Q1145814	1905	1905
http://www.wikidata.org/entity/Q51481951	Gazetteer of the Antarctic : names approved by the United States Board on Geographic Names		Q1148422		
http://www.wikidata.org/entity/Q51438588	Agricultural statistics. Cattle numbers		Q1155740		
http://www.wikidata.org/entity/Q508861	Aquila		Q1162091		
http://www.wikidata.org/entity/Q51408071	Q51408071	1911-01-01T00:00:00Z	Q1162605	1911	1911
http://www.wikidata.org/entity/Q28382689	Dansk ornithologisk Forenings Tidsskrift		Q1164893		
http://www.wikidata.org/entity/Q51409173	Geology of the Wellsville quadrangle, New York	1942-01-01T00:00:00Z	Q1191335	1942	1942
http://www.wikidata.org/entity/Q51400146	Museum paper	1960-01-01T00:00:00Z	Q1200079	1960	1960
http://www.wikidata.org/entity/Q11965370	Det Kongelige Norske videnskabers selskabs skrifter		Q1201052		
http://www.wikidata.org/entity/Q9033781	Mitteilungen der Deutschen Dendrologischen Gesellschaft		Q1202299		
http://www.wikidata.org/entity/Q51375581	Hints for preserving objects of natural history	1846-01-01T00:00:00Z	Q1210045	1846	1846
http://www.wikidata.org/entity/Q51497025	Journal of the Royal Institution of Cornwall		Q1251327		
http://www.wikidata.org/entity/Q51413801	Prirodoslovna istraživanja.		Q1264085		
http://www.wikidata.org/entity/Q51412519	Prodromus of the paleontology of Victoria : or, Figures and descriptions of Victorian organic remains	1874-01-01T00:00:00Z	Q1278565	1874	1882
http://www.wikidata.org/entity/Q51378242	Q51378242		Q1310480		
http://www.wikidata.org/entity/Q51396494	Q51396494	1912-01-01T00:00:00Z	Q1312945	1912	1912
http://www.wikidata.org/entity/Q51432004	Contributions from the laboratory ..	1909-01-01T00:00:00Z	Q1326711	1909	1913
http://www.wikidata.org/entity/Q51505205	Mine and tunnel dog training and employment	1973-01-01T00:00:00Z	Q1328562	1973	1973
http://www.wikidata.org/entity/Q51398180	San Simon Cienega : intensive inventory and analysis and habitat management plan		Q1353248		
http://www.wikidata.org/entity/Q51459723	Contributions to the botany of Vermont		Q1357891		
http://www.wikidata.org/entity/Q21385742	Memoirs of the Indian Museum	1964-01-01T00:00:00Z	Q1364900		
http://www.wikidata.org/entity/Q51400146	Museum paper	1960-01-01T00:00:00Z	Q1367577	1960	1960
http://www.wikidata.org/entity/Q51445350	Barataria Bay model : a report to the Freeport Sulphur Company	1950-01-01T00:00:00Z	Q1404053		
http://www.wikidata.org/entity/Q51419918	Transactions of the Royal Asiatic Society of Great Britain and Ireland		Q1417172		
http://www.wikidata.org/entity/Q51377196	Notes and queries on anthropology		Q1419633		
http://www.wikidata.org/entity/Q27726518	Fauna och flora		Q1420103		
http://www.wikidata.org/entity/Q51407823	A revision of the Astacidæ.	1885-01-01T00:00:00Z	Q1420782	1885	1912
http://www.wikidata.org/entity/Q51415862	Atlas and key to the hair of terrestrial Texas mammals	2009-01-01T00:00:00Z	Q1422594	2009	2009
http://www.wikidata.org/entity/Q51387264	Observations on the ciliary muscle in fish, birds and quadrupeds	1870-01-01T00:00:00Z	Q1431700	1870	1870
http://www.wikidata.org/entity/Q51404576	A manual containing information respecting the growth of the mulberry tree : with suitable directions for the culture of silk	1833-01-01T00:00:00Z	Q1453540	1833	1833
http://www.wikidata.org/entity/Q51377229	Returns from the use of fertilizer on pasture and hay crops	1944-01-01T00:00:00Z	Q1453796	1944	1944
http://www.wikidata.org/entity/Q51510691	NOAA undersea research program ... report		Q1459541		
http://www.wikidata.org/entity/Q51404550	Theodore Roosevelt letter to Elliott L. Coues		Q1470702		
http://www.wikidata.org/entity/Q51429277	Botanik	1922-01-01T00:00:00Z	Q1471616	1911	1922
http://www.wikidata.org/entity/Q51515090	The origin and development of the lymphatic system	1913-01-01T00:00:00Z	Q1472068	1913	1913
http://www.wikidata.org/entity/Q51431982	Success with poultry in California	1914-01-01T00:00:00Z	Q1473764	1914	1914
http://www.wikidata.org/entity/Q51381707	Tongass land management plan revision : draft environmental impact statement	1990-01-01T00:00:00Z	Q1502633	1990	2007
http://www.wikidata.org/entity/Q51451385	Bulletin of the Geological Society of America		Q1503216		
http://www.wikidata.org/entity/Q5735483	Bulletin de la Société Botanique de France		Q1506427		
http://www.wikidata.org/entity/Q51471331	Experimental stress analysis for Alvin hull number 2	1964-01-01T00:00:00Z	Q1509357	1963	1964
http://www.wikidata.org/entity/Q51378526	Annual scientific report		Q1512226		
http://www.wikidata.org/entity/Q51406013	Nomina conservanda	1915-01-01T00:00:00Z	Q1518343		
http://www.wikidata.org/entity/Q51387830	Verhandlungen der Gesellschaft des Vaterlandischen Museums in Bohmen		Q1518406		
http://www.wikidata.org/entity/Q27166448	Q27166448	1910-01-01T00:00:00Z	Q1518496	1800	1910
http://www.wikidata.org/entity/Q16972710	Grok		Q1521725		
http://www.wikidata.org/entity/Q15635398	Atti della Società Italiana di Scienze Naturali e del Museo Civico di Storia Naturale di Milano		Q1533416		
http://www.wikidata.org/entity/Q51416230	Bats of the tropical lowlands of western Ecuador	2010-01-01T00:00:00Z	Q1537436	2010	2010
http://www.wikidata.org/entity/Q15754783	Memoirs of the Queensland Museum		Q1537684		
http://www.wikidata.org/entity/Q51378196	Report for the year - British Columbia Provincial Museum		Q1542695		
http://www.wikidata.org/entity/Q51388281	Natural history, mollusca	1854-01-01T00:00:00Z	Q1549024		
http://www.wikidata.org/entity/Q4035500	Bulletin de la Société géologique de France		Q1567296		
http://www.wikidata.org/entity/Q51428277	Report on a game survey of the north central states	1931-01-01T00:00:00Z	Q1579119	1931	1931
http://www.wikidata.org/entity/Q51379939	Lectures on physiology, zoology, and the natural history of man delivered at the Royal college of surgeons	1822-01-01T00:00:00Z	Q1584160	1790	1882
http://www.wikidata.org/entity/Q51485090	Q51485090	1792-01-01T00:00:00Z	Q1589174	1792	1792
http://www.wikidata.org/entity/Q51524191	Rapports et procès-verbaux des réunions		Q1613859		
http://www.wikidata.org/entity/Q51496185	Isis		Q1621074		
http://www.wikidata.org/entity/Q51458820	Conference on the aspects of paleontology	1910-01-01T00:00:00Z	Q1626671	1910	1910
http://www.wikidata.org/entity/Q51428107	Some problems of urban and rural industry	1917-01-01T00:00:00Z	Q1627864	1917	1917
http://www.wikidata.org/entity/Q51402924	A handbook to the case arranged as an introduction to the study of birds' eggs	1905-01-01T00:00:00Z	Q1628487	1892	1905
http://www.wikidata.org/entity/Q12155784	Anales del Museo Nacional de Historia Natural de Buenos Aires		Q1633517		
http://www.wikidata.org/entity/Q5960424	Det Kongelige Danske videnskabernes selskabs skrifter. Naturvidenskabelig og mathematisk afdeling.		Q1636237		
http://www.wikidata.org/entity/Q20013101	Anales de la Universidad Central del Ecuador		Q1643758		
http://www.wikidata.org/entity/Q51395326	Portraits and habits of our birds	1925-01-01T00:00:00Z	Q1646000		
http://www.wikidata.org/entity/Q27722091	Rozpravy České akademie věd a umění. Třída II, (Mathematicko-přírodovědecká)		Q1648961		
http://www.wikidata.org/entity/Q51388824	Habitat conservation assessment and conservation strategy for the Townsend's big-eared bat		Q1656608		
http://www.wikidata.org/entity/Q51495582	The International mussel watch : a global assessment of environmental levels of chemical contaminants	1992-01-01T00:00:00Z	Q1666085	1992	1992
http://www.wikidata.org/entity/Q51447447	Biological structure and function; proceedings	1961-01-01T00:00:00Z	Q1667005	1961	1961
http://www.wikidata.org/entity/Q51413508	Catalogue of fossil mammals, birds, reptiles, and amphibians in the Science and Art Museum	1891-01-01T00:00:00Z	Q1672840	1891	1891
http://www.wikidata.org/entity/Q45012450	Memorie del Reale Istituto veneto di scienze, lettere ed arti		Q1674868		
http://www.wikidata.org/entity/Q51394708	Impacts of applied genetics : micro-organisms, plants, and animals	1981-01-01T00:00:00Z	Q1684791	1981	1989
http://www.wikidata.org/entity/Q51392845	Amphipod newsletter		Q1686510		
http://www.wikidata.org/entity/Q51437111	Q51437111		Q1747361		
http://www.wikidata.org/entity/Q51495593	International review of agricultural economics		Q1766099		
http://www.wikidata.org/entity/Q15727364	Journal de la Société nationale d'horticulture de France		Q1771599		
http://www.wikidata.org/entity/Q51392284	Final environmental impact statement, Kootenai National Forest noxious weed treatment program, Lincoln County, Montana	1986-01-01T00:00:00Z	Q1783857	1986	1986
http://www.wikidata.org/entity/Q51387982	Two new birds of paradise	1906-01-01T00:00:00Z	Q1788142	1898	1906
http://www.wikidata.org/entity/Q51446659	Bericht über die Verhandlungen der Naturforschenden Gesellschaft in Basel.		Q1800025		
http://www.wikidata.org/entity/Q51396191	Checklist of mammals : Carrizo Plain Natural Area	1996-01-01T00:00:00Z	Q1813186	1996	1998
http://www.wikidata.org/entity/Q51406449	Lewis and Clark National Forest noxious weed control : environmental impact statement final, errata to the draft EIS	1986-01-01T00:00:00Z	Q1822187	1981	1986
http://www.wikidata.org/entity/Q21385151	Arquivos do Museu Nacional Rio de Janeiro	1876-01-01T00:00:00Z	Q1850416	1876	1935
http://www.wikidata.org/entity/Q51374326	Meteorology ..	1908-01-01T00:00:00Z	Q1851405	1908	1908
http://www.wikidata.org/entity/Q51378674	[Calendar posters]	1986-01-01T00:00:00Z	Q1852803	1986	1986
http://www.wikidata.org/entity/Q51511119	Northwest Montana Libby/Hungry Horse Dams wildlife mitigation : Columbian sharp-tailed grouse : final report		Q1861687		
http://www.wikidata.org/entity/Q51449830	Botany, na filazana ny amy ny zava-maniry sy ny fombany	1888-01-01T00:00:00Z	Q1869031	1888	1888
http://www.wikidata.org/entity/Q51388354	Final environmental impact statement for the El Cajete pumice mine, Santa Fe National Forest	1996-01-01T00:00:00Z	Q1891156		
http://www.wikidata.org/entity/Q15707069	Bird Notes		Q1892802		
http://www.wikidata.org/entity/Q1085036	Carnivorous Plant Newsletter		Q1910690		
http://www.wikidata.org/entity/Q51431519	History of agriculture in Minnesota	1898-01-01T00:00:00Z	Q1937351	1852	1898
http://www.wikidata.org/entity/Q51417618	MAGNT research report		Q1954532		
http://www.wikidata.org/entity/Q29890351	Jahrbuch des Nassauischen Vereins für Naturkunde		Q1965958		
http://www.wikidata.org/entity/Q51378437	Fauna ibérica. Himenópteros, fam. encírtidos	1921-01-01T00:00:00Z	Q1966699		
http://www.wikidata.org/entity/Q51386935	The fur seals and fur-seal islands of the North Pacific ocean	1898-01-01T00:00:00Z	Q1967252		
http://www.wikidata.org/entity/Q51405822	Memoirs of the National Museum, Melbourne		Q1967496		
http://www.wikidata.org/entity/Q51389845	Poisonous snakes of the world : a manual for use by the U. S. amphibious forces	1968-01-01T00:00:00Z	Q1967781	1944	1968
http://www.wikidata.org/entity/Q51381930	Q51381930	1907-01-01T00:00:00Z	Q1968698	1899	1907
http://www.wikidata.org/entity/Q51374129	Mittheilungen der Naturforschenden Gesellschaft in Zürich.		Q1970287		
http://www.wikidata.org/entity/Q51399348	Deutsche entomologische Zeitscrift. Lepidopterologisches Heft		Q1971612		
http://www.wikidata.org/entity/Q2249927	Schriften des Naturwissenschaftlichen Vereins für Schleswig-Holstein		Q1971619		
http://www.wikidata.org/entity/Q25652139	Spolia zeylanica (1903-1919)		Q2033487		
http://www.wikidata.org/entity/Q6296164	Journal of the Marine Biological Association of the United Kingdom		Q2083799		
http://www.wikidata.org/entity/Q21385320	Phasmid studies		Q2085417		
http://www.wikidata.org/entity/Q51393210	Catalogue of the Hadfield collection of shells from the Lifu and Uvea, Loyalty Islands	1897-01-01T00:00:00Z	Q2087619	1897	1897
http://www.wikidata.org/entity/Q51381693	Q51381693	1885-01-01T00:00:00Z	Q2109225		
http://www.wikidata.org/entity/Q51376258	Half mile down	1934-01-01T00:00:00Z	Q2118246		
http://www.wikidata.org/entity/Q51450002	Brain mechanisms and learning, a symposium	1961-01-01T00:00:00Z	Q2132314	1961	1961
http://www.wikidata.org/entity/Q51377544	Reynolds-Alberta Museum : destination resort plan	1989-01-01T00:00:00Z	Q2147196	1989	1989
http://www.wikidata.org/entity/Q15828428	Archives néerlandaises des sciences exactes et naturelles		Q2152308		
http://www.wikidata.org/entity/Q51377221	A checklist of the mammals of Alberta	1989-01-01T00:00:00Z	Q2170950		
http://www.wikidata.org/entity/Q51390152	Observations on some interesting phenomena in animal physiology, exhibited by several species of Planariæ	1814-01-01T00:00:00Z	Q2170997		
http://www.wikidata.org/entity/Q16639579	Journal of the Royal Institution of Great Britain		Q2171086		
http://www.wikidata.org/entity/Q51442458	Annual report on essential oils, synthetic perfumes, &c		Q2235962		
http://www.wikidata.org/entity/Q51396485	Uebersicht der Arbeiten und Veranderungen der Schlesischen Gesellschaft fur Vaterlandische Kultur		Q2239191		
http://www.wikidata.org/entity/Q51386354	Watershed research perspectives	1986-01-01T00:00:00Z	Q2295408	1986	1986
http://www.wikidata.org/entity/Q51451032	Bulletin de la Société de Géographie		Q2297128		
http://www.wikidata.org/entity/Q51443168	Aquatic surveys and assessment of selected springs in the Centennial Valley, Beaverhead Co., MT		Q2302336		
http://www.wikidata.org/entity/Q21385845	Avicennia		Q2303432		
http://www.wikidata.org/entity/Q19830024	Journal of Hymenoptera Research		Q2319528		
http://www.wikidata.org/entity/Q51496445	Jahreshefte		Q2324612		
http://www.wikidata.org/entity/Q2860711	Ardea		Q2340911		
http://www.wikidata.org/entity/Q51397233	Animal welfare, proposed rules : 9 CFR parts 1, 2, and 3	1989-01-01T00:00:00Z	Q2402343	1989	1989
